artists,occurrence,freqency
"MØ,Diplo",2,0.008439
"Zac Efron,Zendaya",3,0.012658
"Glee Cast,2CELLOS",1,0.004219
"Hugh Jackman,Keala Settle,Zac Efron,Zendaya,The Greatest Showman Ensemble",1,0.004219
"Elle King",2,0.008439
"DJ Snake,AlunaGeorge",2,0.008439
"Jonas Blue,Jack & Jack",2,0.008439
"Cher Lloyd",4,0.016878
"Jack & Jack",1,0.004219
"KAYTRANADA,River Tiber",1,0.004219
"AronChupa,Little Sis Nora",1,0.004219
"Rihanna,Kanye West,Paul McCartney",5,0.021097
"Amy Winehouse",7,0.029536
"Billie Eilish,Justin Bieber",1,0.004219
"Barenaked Ladies",13,0.054852
"Dizzee Rascal,Armand Van Helden",1,0.004219
"John Mayer",13,0.054852
"SEBASTIAN PAUL",1,0.004219
"Calvin Harris,Disciples",4,0.016878
"Illy",5,0.021097
"Austin Mahone,Pitbull",3,0.012658
"Louis Tomlinson,Bebe Rexha,Digital Farm Animals",2,0.008439
"ZAYN,Sia",2,0.008439
"Crazy Town",3,0.012658
"Gym Class Heroes",2,0.008439
"The Lorax Singers,Jenny Slate,Betty White,Rob Riggle",3,0.012658
"Sean Paul,Alexis Jordan",1,0.004219
"Steve Earle",1,0.004219
"Cold Chisel",5,0.021097
"Kanye West,JAY-Z,Rick Ross,Nicki Minaj,Bon Iver",1,0.004219
"Eagle-Eye Cherry",4,0.016878
"Taylor Henderson",2,0.008439
"Scouting For Girls",3,0.012658
"The Vamps,Matoma",3,0.012658
"Gorillaz,De La Soul",6,0.025316
"Eminem,Ed Sheeran",2,0.008439
"Dizzee Rascal,Calvin Harris,Chrom3",1,0.004219
"Kip Moore",1,0.004219
"Calvin Harris,Kelis",1,0.004219
"Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,Hollis,ScHoolboy Q",3,0.012658
"KYLE",1,0.004219
"MIKA",7,0.029536
"Robinson",2,0.008439
"DNCE",7,0.029536
"AJR",7,0.029536
"Allday,Brady James",1,0.004219
"Shakka",1,0.004219
"Baby Bash,Frankie J",6,0.025316
"Dragon",4,0.016878
"The J. Geils Band",2,0.008439
"Sage The Gemini,Merk & Kremont",1,0.004219
"A$AP Rocky,Rod Stewart,Miguel,Mark Ronson",3,0.012658
"USHER",5,0.021097
"Tai Verdes",2,0.008439
"Ed Sheeran,Cardi B,Camila Cabello,Cheat Codes",1,0.004219
"P!nk,Willow Sage Hart",1,0.004219
"Powderfinger",3,0.012658
"Jack Harlow,jetsonmade",1,0.004219
"Tom Grennan",1,0.004219
"Rick Springfield",6,0.025316
"Justin Bieber,Jaden",2,0.008439
"Chiddy Bang,Icona Pop",2,0.008439
"G-Eazy,Bebe Rexha",3,0.012658
"Kanye West,Rick Ross",2,0.008439
"Black Eyed Peas,J Balvin,Jaden",1,0.004219
"Little Mix,Jason Derulo",1,0.004219
"Spiderbait",3,0.012658
"Gym Class Heroes,Neon Hitch",2,0.008439
"Claire Rosinkranz",1,0.004219
"Finger Eleven",4,0.016878
"Nessa Barrett",4,0.016878
"Santigold",1,0.004219
"Vigiland,Alexander Tidebrink",1,0.004219
"Kiiara",2,0.008439
"Common Kings",1,0.004219
"Spacey Jane",8,0.033755
"Anne-Marie",3,0.012658
"Ross Lynch",2,0.008439
"The Rare Occasions",1,0.004219
"The Temper Trap",3,0.012658
"AnnenMayKantereit,Giant Rooks",1,0.004219
"RÜFÜS DU SOL",4,0.016878
"The Backseat Lovers",3,0.012658
"Counting Crows,Vanessa Carlton",2,0.008439
"X-Terra",1,0.004219
"Meat Loaf",3,0.012658
"Macklemore,Tones And I",2,0.008439
"Paul Simon",5,0.021097
"Don Williams",1,0.004219
"Tom T. Hall",1,0.004219
"B.B. King,Tracy Chapman",1,0.004219
"Marc Cohn",2,0.008439
"Tyler Childers,OurVinyl",2,0.008439
"Merle Haggard",1,0.004219
"Turnpike Troubadours",1,0.004219
"George Strait",1,0.004219
"Bob Dylan,Johnny Cash",1,0.004219
"Houndmouth",2,0.008439
"Crosby, Stills & Nash",1,0.004219
"Leon Bridges",3,0.012658
"Dave Loggins",1,0.004219
"Tyler Childers",8,0.033755
"Souls Of Mischief",3,0.012658
"Coleman Hell",1,0.004219
"Slushii,Aviella",1,0.004219
"R3HAB,MOTi,Fiora",1,0.004219
"Drake,Wizkid,Kyla",2,0.008439
"Ben Howard",4,0.016878
"Chris Lake,Alexis Roberts",1,0.004219
"Vato Gonzalez,Scrufizzer",1,0.004219
"Tones And I",5,0.021097
"Adrian Lux",1,0.004219
"Theevs",1,0.004219
"Tove Lo,Hippie Sabotage",1,0.004219
"Diplo,Julia Michaels,Morgan Wallen",1,0.004219
"Colt Ford",1,0.004219
"Florida Georgia Line",3,0.012658
"Kreepa",1,0.004219
"Jimmie Allen,Nelly",1,0.004219
"Muckspout",1,0.004219
"Pink Sweat$,JIDDY",1,0.004219
"Major Lazer,PARTYNEXTDOOR,Nicki Minaj",1,0.004219
"Snakehips,MØ,Throttle",1,0.004219
"Major Lazer,Ellie Goulding,Tarrus Riley",1,0.004219
"Major Lazer,Wild Belle",1,0.004219
"Snakehips,MØ",1,0.004219
"Vigiland",2,0.008439
"The Chainsmokers,ROZES",5,0.021097
"Lonely God",1,0.004219
"Papithbk",2,0.008439
"Internet Money,Gunna,Don Toliver,NAV",2,0.008439
"Pharmacist",1,0.004219
"NGHTMRE,SLANDER",1,0.004219
"salute",2,0.008439
"24kGoldn,iann dior",1,0.004219
"Naughty Boy,Sam Smith",6,0.025316
"Seth Sentry",1,0.004219
"Eves Karydas",1,0.004219
"Jubël,NEIMY",2,0.008439
"Joel Corry,MNEK",2,0.008439
"Nathan Dawe,KSI",1,0.004219
"Stephen Swartz",1,0.004219
"The Kid LAROI,Juice WRLD",1,0.004219
"Grits,TobyMac",2,0.008439
"KONGOS",2,0.008439
"Marian Hill",1,0.004219
"Eminem,Rihanna",7,0.029536
"Two Door Cinema Club",4,0.016878
"Bob Sinclar,Cutee B.,DollarMan,Big Ali,Makedah",1,0.004219
"Blake Shelton",3,0.012658
"The Angels",2,0.008439
"Aitch,AJ Tracey,Tay Keith",1,0.004219
"Chance the Rapper",1,0.004219
"iann dior",3,0.012658
"Lxst",1,0.004219
"DaBaby,Roddy Ricch",1,0.004219
"360,Gossling",2,0.008439
"Far East Movement,Ryan Tedder,Ruff Loaderz",5,0.021097
"Macklemore & Ryan Lewis",2,0.008439
"The Chainsmokers,Daya,ILLENIUM",1,0.004219
"gianni & kyle",1,0.004219
"Thelma Plum",1,0.004219
"DevTakeFlight",1,0.004219
"Yellow Claw,Mustard,Ty Dolla $ign,Tyga,San Holo",1,0.004219
"Skrillex,Habstrakt",1,0.004219
"Kid Rock",1,0.004219
"Porter Robinson",1,0.004219
"MEDUZA,Alok,Goodboys",1,0.004219
"Tails,inverness,Nevve",1,0.004219
"HARDY,Lauren Alaina,Devin Dawson",1,0.004219
"Hooligan Hefs",4,0.016878
"Don Toliver",2,0.008439
"Noah Cyrus,Labrinth",2,0.008439
"George Glew",1,0.004219
"will.i.am",5,0.021097
"Austin Patten",2,0.008439
"Dax",1,0.004219
"KSI,Randolph",1,0.004219
"Matthew Young",1,0.004219
"Diddy - Dirty Money,Skylar Grey",3,0.012658
"Nico & Vinz,Kid Ink,Bebe Rexha",1,0.004219
"Duck Sauce",1,0.004219
"Robin Schulz,Ilsey",3,0.012658
"David Guetta,Fetty Wap,Sia",1,0.004219
"PnB Rock",1,0.004219
"Tiggs Da Author,Lady Leshurr",1,0.004219
"Rudimental,Jess Glynne,Macklemore,Dan Caplen",4,0.016878
"Kygo,Justin Jesso",1,0.004219
"Tom Walker,Zara Larsson",1,0.004219
"Voncho",1,0.004219
"Noisecontrollers",1,0.004219
"Petit Biscuit",2,0.008439
"POORSTACY",4,0.016878
"NF",2,0.008439
"Tom Walker",1,0.004219
"Mobster Bay",1,0.004219
"Skrillex,Kendrick Lamar",1,0.004219
"XXXTENTACION",19,0.080169
"Bas,J. Cole",1,0.004219
"PYNNO,Kali J",1,0.004219
"BROCKHAMPTON",3,0.012658
"Marcus Marr,Chet Faker",1,0.004219
"Coone,Jelle van Dael",1,0.004219
"DOPE LEMON",2,0.008439
"Flume,T-Shirt",1,0.004219
"Flume,Jezzabell Doran",1,0.004219
"Duke Dumont",2,0.008439
"Anderson .Paak",1,0.004219
"Powfu,beabadoobee",1,0.004219
"Ben Nicky,Callum Higby",1,0.004219
"3 Doors Down",8,0.033755
"Lou Phelps,Jazz Cartier",1,0.004219
"Chiddy Bang",7,0.029536
"Kid Cudi,CeeLo Green",1,0.004219
"Palaye Royale",1,0.004219
"Dathan",1,0.004219
"Bastille,Tiësto",1,0.004219
"Defqwop,STRIX",1,0.004219
"Alan Walker",1,0.004219
"Jay Rock",1,0.004219
"Matoma,The Notorious B.I.G.,Ja Rule,Ralph Tresvant",2,0.008439
"Pia Mia,Chris Brown,Tyga",1,0.004219
"Throttle",1,0.004219
"Calvin Harris,Rag'n'Bone Man",1,0.004219
"Fat Joe,Ja Rule,Ashanti",2,0.008439
"Jarrad Wright",1,0.004219
"San Holo",3,0.012658
"360,Teischa",1,0.004219
"Sia,Diplo,Labrinth,LSD,Lil Wayne",1,0.004219
"B.o.B,Hayley Williams",7,0.029536
"Halsey,Audien",1,0.004219
"Hilltop Hoods,James Chatburn",1,0.004219
"Peking Duk,SAFIA",1,0.004219
"David Guetta,AFROJACK,Charli xcx,French Montana",1,0.004219
"Tash Sultana",2,0.008439
"Dynoro,Ina Wroldsen",1,0.004219
"KIAN",1,0.004219
"Drax Project,Hailee Steinfeld",1,0.004219
"Don Diablo,Keanu Silva",1,0.004219
"Mura Masa,Nao",1,0.004219
"Kid Cudi,Crookers",1,0.004219
"Breakbot,Irfane",2,0.008439
"Lil Nas X,Billy Ray Cyrus,Diplo",1,0.004219
"jherz,Shiloh Dynasty",1,0.004219
"Kilter,Yorke",1,0.004219
"Jon Bellion",5,0.021097
"love-sadKID",1,0.004219
"Dynoro,Gigi D'Agostino",2,0.008439
"Stormzy",4,0.016878
"Madcon",4,0.016878
"Smallpools",3,0.012658
"Tyla Yaweh",1,0.004219
"Killstation",1,0.004219
"Marshmello,Bastille",1,0.004219
"Hermitude,Soaky Siren,Vory",1,0.004219
"Zeds Dead,DROELOE",1,0.004219
"Flume,London Grammar",1,0.004219
"Eric Hutchinson",1,0.004219
"The Kite String Tangle,Eliott",1,0.004219
"Alan Walker,Noah Cyrus,Digital Farm Animals,Juliander",1,0.004219
"Robin Schulz,David Guetta,Cheat Codes",1,0.004219
"guardin",1,0.004219
"Glades",1,0.004219
"Flume",2,0.008439
"SALES",1,0.004219
"ZHU,Skrillex,THEY.",2,0.008439
"Travie McCoy,Sia",1,0.004219
"The Last Goodnight",1,0.004219
"Bliss n Eso,Gavin James",1,0.004219
"Peking Duk,AlunaGeorge,Aluna",1,0.004219
"Audien",1,0.004219
"Eiffel 65,Flume",1,0.004219
"Sandi Thom",3,0.012658
"Dom Dolla,Go Freek",1,0.004219
"Tsuki",1,0.004219
"Rudimental,Foxes",1,0.004219
"Thundamentals",3,0.012658
"Kanye West,Syleena Johnson",2,0.008439
"Flume,Reo Cragun",3,0.012658
"070 Shake,Ralphy River,Hack & Tree",1,0.004219
"NOTION",1,0.004219
"Rudimental,James Arthur",1,0.004219
"Bebe Rexha,Florida Georgia Line",2,0.008439
"Alison Wonderland",2,0.008439
"Ou Est Le Swimming Pool",1,0.004219
"Martin Jensen",1,0.004219
"CJ",1,0.004219
"B.o.B,Rivers Cuomo",4,0.016878
"Major Lazer,Nyla,Fuse ODG",2,0.008439
"Major Lazer,Justin Bieber,MØ",1,0.004219
"iamjakehill",1,0.004219
"Skrillex,Poo Bear",1,0.004219
"Juice WRLD,Marshmello",3,0.012658
"Juice WRLD,Trippie Redd",1,0.004219
"Juice WRLD,Halsey",2,0.008439
"potsu,Shiloh",1,0.004219
"Day1,MONTELLEM",1,0.004219
"Thundamentals,Mataya",1,0.004219
"Quinn XCII",2,0.008439
"Louis The Child,Wafia",2,0.008439
"Dennis Kruissen,Drew Love",1,0.004219
"Triple One",2,0.008439
"Robinson,Joe Stone",1,0.004219
"iann dior,Trippie Redd",2,0.008439
"Illy,Vera Blue",1,0.004219
"360,PEZ",1,0.004219
"Dizzee Rascal,Chrom3,Calvin Harris",1,0.004219
"Take Me To Your Best Friends House",1,0.004219
"Tiësto,Dzeko,Preme,Post Malone",3,0.012658
"blackbear",6,0.025316
"Bomfunk MC's",1,0.004219
"Headie One,Stormzy,ONEFOUR,AJ Tracey",1,0.004219
"50 Cent,Olivia",2,0.008439
"Sia,Diplo,Labrinth,LSD,Lost Frequencies",1,0.004219
"Lotus,SPYZR,Salt-N-Pepa",1,0.004219
"Flume,Toro y Moi",1,0.004219
"Mura Masa,slowthai",1,0.004219
"Drake,Lil Durk",1,0.004219
"The Chats",1,0.004219
"Marcus Marr,Nick Murphy",1,0.004219
"Flume,Chet Faker",1,0.004219
"Amy Shark",1,0.004219
"DJ Deeon",1,0.004219
"Rod Wave",2,0.008439
"mgk,YUNGBLUD,Travis Barker",1,0.004219
"KYLE,Kehlani",1,0.004219
"Illy,Anne-Marie",1,0.004219
"mgk,X Ambassadors,Bebe Rexha",2,0.008439
"Russ Millions,Tion Wayne,Aitch,Swarmz,Sav'o,JAY1",1,0.004219
"DJ Snake,Bipolar Sunshine",1,0.004219
"Chance the Rapper,Knox Fortune",1,0.004219
"Myles Parrish,Scotty Sire,Heath Hussar",1,0.004219
"Rodney Atkins,The Fisk Jubilee Singers",1,0.004219
"Adam McClure",2,0.008439
"The Chainsmokers,Halsey",5,0.021097
"The Chainsmokers,Coldplay",4,0.016878
"mgk,Halsey",1,0.004219
"Tiga,Pusha T,Jauz",1,0.004219
"Jack Ü,Skrillex,Diplo,Justin Bieber,Marshmello",1,0.004219
"Hermitude,Flume",2,0.008439
"Martin Garrix",2,0.008439
"memelord",1,0.004219
"Marcelo D2,Claudia",1,0.004219
"Hilltop Hoods,Sia",2,0.008439
"Jelly Roll,Struggle",1,0.004219
"benny blanco,Juice WRLD,Brendon Urie",1,0.004219
"Future,Juice WRLD",1,0.004219
"XXXTENTACION,Trippie Redd",2,0.008439
"Justin Bieber,benny blanco",1,0.004219
"Kid Cudi",9,0.037975
"Post Malone,Quavo",2,0.008439
"DeJ Loaf,Big Sean",1,0.004219
"The Living End",1,0.004219
"Def Leppard",1,0.004219
"Tiësto",2,0.008439
"Carnage,Lil Yachty",1,0.004219
"ElyOtto",1,0.004219
"Rich The Kid",2,0.008439
"Sigma",1,0.004219
"DJ Khaled,Justin Bieber,Quavo,Chance the Rapper",1,0.004219
"Zara Larsson,MNEK",2,0.008439
"Kygo,Miguel",1,0.004219
"Mr. Probz,Robin Schulz",3,0.012658
"Lil Nas X,Billy Ray Cyrus",1,0.004219
"Daya",6,0.025316
"Cheat Codes,Demi Lovato",1,0.004219
"Calvin Harris,Ellie Goulding",5,0.021097
"Chet Faker",2,0.008439
"$NOT,Maggie Lindemann",1,0.004219
"Eric Prydz",3,0.012658
"Disclosure,AlunaGeorge",1,0.004219
"Ed Sheeran,Rudimental",1,0.004219
"Rudimental,Emeli Sandé,Nas",1,0.004219
"Zero",1,0.004219
"Chillinit",2,0.008439
"24kGoldn,Futosé",1,0.004219
"Daft Punk,Pharrell Williams",1,0.004219
"Khalid,Disclosure",1,0.004219
"Showtek,We Are Loud,Sonny Wilson",1,0.004219
"David Guetta,Showtek,VASSY",1,0.004219
"The Screaming Jets",1,0.004219
"The Chords",1,0.004219
"Rascal Flatts",9,0.037975
"Dr. Fresch,Baby Eazy E",1,0.004219
"Riton,Kah-Lo",1,0.004219
"Skrillex,Sirah",1,0.004219
"Deorro,Chris Brown",3,0.012658
"Sub Urban",2,0.008439
"Grima x Azza,TNA",1,0.004219
"Bassjackers,Luciana",1,0.004219
"Black Coast,M. Maggie,Lucian",3,0.012658
"NOTD,Felix Jaehn,Captain Cuts,Georgia Ku",1,0.004219
"mgk,blackbear",2,0.008439
"YNW Melly",1,0.004219
"sagun,Shiloh Dynasty",1,0.004219
"gnash,Olivia O'Brien",1,0.004219
"Flume,Tove Lo",2,0.008439
"P!nk,Lily Allen",3,0.012658
"R. City,Adam Levine",2,0.008439
"Akon",3,0.012658
"Charli xcx,Kim Petras,Jay Park",1,0.004219
"Mooski",1,0.004219
"Olly Alexander (Years & Years)",6,0.025316
"Peking Duk",4,0.016878
"Fatboy Slim",6,0.025316
"DJ Fresh,Flux Pavilion",1,0.004219
"Moonshine Bandits,Colt Ford",1,0.004219
"Travis Scott,Young Thug,M.I.A.",1,0.004219
"Ritt Momney",1,0.004219
"MC Pat Flynn",1,0.004219
"KLOE,SACHI",1,0.004219
"Bastille,Don Diablo",1,0.004219
"1991",1,0.004219
"Snakehips,Tinashe,Chance the Rapper,Wave Racer",1,0.004219
"Pham,Yung Fusion",1,0.004219
"Labrinth,Tinie Tempah",2,0.008439
"Jeremy Zucker",4,0.016878
"JAY-Z,Linkin Park",1,0.004219
"Shou",1,0.004219
"Hayden James,Nat Dunn",1,0.004219
"Jonas Blue,Dakota",2,0.008439
"Sigala,Bryn Christopher",1,0.004219
"Kygo,Maty Noyes",1,0.004219
"Diplo,Sleepy Tom",1,0.004219
"Kygo,Parson James",1,0.004219
"The Kid LAROI,mgk",2,0.008439
"mgk",5,0.021097
"mgk,iann dior",1,0.004219
"mgk,YUNGBLUD,The Used,robbietheused",1,0.004219
"mgk,Trippie Redd",2,0.008439
"mgk,Naomi Wild",1,0.004219
"Clean Bandit,Anne-Marie,Sean Paul",3,0.012658
"Clean Bandit,Zara Larsson",5,0.021097
"Anne-Marie,KSI,Digital Farm Animals",1,0.004219
"Lauv,Anne-Marie",2,0.008439
"Marshmello,Anne-Marie",2,0.008439
"Macklemore,Skylar Grey",4,0.016878
"mgk,Kellin Quinn",1,0.004219
"Hailee Steinfeld,Alesso,Florida Georgia Line,WATT",1,0.004219
"Clean Bandit,Demi Lovato",1,0.004219
"Beddy Rays",1,0.004219
"Allday,Memphis LK",1,0.004219
"Bliss n Eso",1,0.004219
"Marlon Roudette",1,0.004219
"Avicii,Sandro Cavazza",1,0.004219
"NEIKED,Dyo",2,0.008439
"Nevada,Mark Morrison,Fetty Wap",1,0.004219
"Dizzee Rascal",1,0.004219
"A^K",1,0.004219
"Tash Sultana,Josh Cashman",1,0.004219
"JiKay,MNKN,Gaby Henshaw,Not Your Dope",1,0.004219
"Post Malone,Ty Dolla $ign",1,0.004219
"The Chainsmokers",3,0.012658
"The Weeknd,Daft Punk",3,0.012658
"Mura Masa,Bonzai",1,0.004219
"Lil Wayne,Wiz Khalifa,Imagine Dragons,X Ambassadors,Logic,Ty Dolla $ign",2,0.008439
"Dennis Lloyd",2,0.008439
"Post Malone,Nicki Minaj",1,0.004219
"benny blanco,Halsey,Khalid",2,0.008439
"Martin Garrix,Khalid",1,0.004219
"Rudimental,Andy C",1,0.004219
"Surf Mesa,Emilee",1,0.004219
"Carmouflage Rose",1,0.004219
"The Hunna",1,0.004219
"Hentai Xander",1,0.004219
"Ayo & Teo",2,0.008439
"Jack Daily",1,0.004219
"Robin Schulz,Jasmine Thompson",1,0.004219
"BabyJake",1,0.004219
"Lil Tecca,Juice WRLD",1,0.004219
"Flume,KUČKA",1,0.004219
"Ellie Goulding,Juice WRLD",2,0.008439
"Major Lazer,Skip Marley",1,0.004219
"Kaskade,Meghan Trainor",1,0.004219
"Clean Bandit,Julia Michaels",1,0.004219
"Lil Nas X,DaBaby",1,0.004219
"Party Pupils",2,0.008439
"Marshmello,CHVRCHES",1,0.004219
"Esoterik,James Crooks,Asta",1,0.004219
"Kita Alexander",1,0.004219
"VANO 3000,BADBADNOTGOOD,Samuel T. Herring",1,0.004219
"Julia Michaels,Niall Horan",2,0.008439
"Marshmello,Jonas Brothers",2,0.008439
"RL Grime,24hrs",1,0.004219
"Petit Biscuit,Zac Samuel",1,0.004219
"KSI,S-X,Lil Baby,Rick Ross",1,0.004219
"Trevor Daniel",1,0.004219
"Wale,Major Lazer,Dua Lipa,Wizkid",1,0.004219
"OTR,ford.",1,0.004219
"Drake,Quavo,Travis Scott",1,0.004219
"Rudimental,Ella Eyre",2,0.008439
"Loud Luxury,Bryce Vine",1,0.004219
"Julia Michaels",4,0.016878
"Jackie Wilson",2,0.008439
"Luci4",2,0.008439
"Aloe Blacc",3,0.012658
"Echosmith",4,0.016878
"Natalie La Rose,Jeremih",1,0.004219
"Oliver Heldens,Becky Hill",1,0.004219
"Steve Aoki,Louis Tomlinson",1,0.004219
"Shawn Mendes,Camila Cabello",3,0.012658
"Hayden James,GRAACE",1,0.004219
"Cheat Codes,Fetty Wap,CVBZ",1,0.004219
"Tujamo",1,0.004219
"Alannah Myles",1,0.004219
"Dr. Dog",5,0.021097
"Codeko",1,0.004219
"KDBofficial",1,0.004219
"Sleepy Hallow",1,0.004219
"The Kid LAROI,Justin Bieber",3,0.012658
"John Williamson",30,0.126582
"Jake Woolf,Jake Rock",1,0.004219
"Sgt Slick",1,0.004219
"Fatboy Slim,Sultan + Shepard",1,0.004219
"A-Wall",2,0.008439
"Kim Churchill",1,0.004219
"Flume,Tove Lo,ILLENIUM",1,0.004219
"Boy & Bear",4,0.016878
"The Kooks",5,0.021097
"Lil Wayne,Bruno Mars",1,0.004219
"Kendrick Lamar,Jay Rock",2,0.008439
"Subsonic",1,0.004219
"Elton John,Dua Lipa,PNAU",3,0.012658
"BLVCK CROWZ",1,0.004219
"Calvin Harris,Pharrell Williams,Katy Perry,Big Sean,Funk Wav",3,0.012658
"San Holo,Bipolar Sunshine",1,0.004219
"Flume,kai",2,0.008439
"PEZ,360,Hailey Cramer",1,0.004219
"Touch Sensitive",1,0.004219
"Neezy",1,0.004219
"SACHI,NÏKA",1,0.004219
"Vera Blue",2,0.008439
"Xavier Rudd",1,0.004219
"fun.",4,0.016878
"Dallas Steele",1,0.004219
"Smash Mouth",8,0.033755
"Coyote Theory",1,0.004219
"Lucky Luke,Austuzhe",1,0.004219
"Ty Dolla $ign,Future,Rae Sremmurd,Louis The Child",2,0.008439
"Tritonal,Angel Taylor,Koven",1,0.004219
"Kanye West,Kid Cudi,Raekwon",1,0.004219
"Donnie Dumphy",1,0.004219
"Soleil Bashale",1,0.004219
"Paul Kelly",1,0.004219
"Bluejuice",1,0.004219
"THE ANXIETY,WILLOW,Tyler Cole",2,0.008439
"Tony Zune",1,0.004219
"Sueco",1,0.004219
"Uppermost",1,0.004219
"Rancid Eddie",1,0.004219
"Sydney Yungins",1,0.004219
"24kGoldn,DaBaby",1,0.004219
"Gesaffelstein,The Weeknd",2,0.008439
"Rita Ora,Krept & Konan,Zdot",1,0.004219
"SwitchOTR,A1 x J1",1,0.004219
"Baker Boy",2,0.008439
"David Guetta",1,0.004219
"Lisa Mitchell",1,0.004219
"HXLLYWOOD,Soulja Boy,Kayla Nicole",1,0.004219
"James McKay",1,0.004219
"Birdhouse,Ben Beal,Engelwood,Jeff Kaale",1,0.004219
"J. Cole,Cults,Amber Coffman",2,0.008439
"Major Lazer,Tove Lo",1,0.004219
"Boombox Cartel,Nevve",1,0.004219
"Matt Easton",1,0.004219
"Flo Rida,Robin Thicke,Verdine White",3,0.012658
"Herobust",1,0.004219
"The Offspring",4,0.016878
"Olly Murs",3,0.012658
"Busta Rhymes,Mariah Carey,Flipmode Squad",1,0.004219
"Jauz,JOYRYDE",1,0.004219
"Luude,Colin Hay",1,0.004219
"Urbandawn,Tyson Kelly",2,0.008439
"Adele",29,0.122363
"Avicii,Rita Ora",1,0.004219
"Avicii,Agnes,Vargas & Lagola",1,0.004219
"James Blunt",5,0.021097
"Lonestar",1,0.004219
"Russ",10,0.042194
"Kris Kross Amsterdam,The Boy Next Door,Conor Maynard",1,0.004219
"DJ Khaled,SZA",1,0.004219
"DJ Snake,George Maple",1,0.004219
"Hippie Sabotage",1,0.004219
"Dylan Sitts",1,0.004219
"Rick Ross,Drake",1,0.004219
"Marshmello",1,0.004219
"ABSRDST,Diveo",1,0.004219
"INZO",1,0.004219
"Bliss n Eso,Dizzy Wright,Rob Curly",1,0.004219
"The Chainsmokers,Drew Love",1,0.004219
"Hilltop Hoods,Maverick Sabre,Brother Ali",1,0.004219
"Matt Corby",2,0.008439
"S1mba,Hooligan Hefs,Youngn Lipz,Hooks",1,0.004219
"The Chainsmokers,Kelsea Ballerini",1,0.004219
"TOKYO’S REVENGE",1,0.004219
"Ladyhawke,Toddla T.,Ross Orton",1,0.004219
"David Guetta,Sia",5,0.021097
"Timbaland",3,0.012658
"Hilltop Hoods,Adrian Eagle",1,0.004219
"ArrDee",2,0.008439
"HAZEY",1,0.004219
"Flume,MAY-A",1,0.004219
"Skepsis",1,0.004219
"Ejeca",1,0.004219
"Drake,Rihanna",2,0.008439
"Mantaraybryn",1,0.004219
"Vibe Chemistry",3,0.012658
"Jessie Murph",1,0.004219
"lil Shordie Scott",2,0.008439
"Cypress Hill",1,0.004219
"Dreamville,JID,Bas,J. Cole,EARTHGANG,Young Nudy",1,0.004219
"iann dior,mgk,Travis Barker",1,0.004219
"Taiki Nulight,AC Slater",1,0.004219
"Vanessa Amorosi",2,0.008439
"P!nk,Nate Ruess",4,0.016878
"The Chainsmokers,Phoebe Ryan,Oliver Heldens",1,0.004219
"Major Lazer,Khalid,Death Stranding: Timefall,Diplo",1,0.004219
"Astrid S",3,0.012658
"Matt Maeson,Vallis Alps",1,0.004219
"Elley Duhé",2,0.008439
"Crooked Colours,Ivan Ooze",1,0.004219
"Fresco Trey",1,0.004219
"Manfred Mann's Earth Band",1,0.004219
"Drezo",1,0.004219
"LunchMoney Lewis,Chloe Angelides",1,0.004219
"DaBaby,YoungBoy Never Broke Again",1,0.004219
"Illy,Jenna McDougall",1,0.004219
"Slim Dusty",3,0.012658
"Mr Traumatik,Local,Fernquest",1,0.004219
"Elli Eli",1,0.004219
"Bugs",1,0.004219
"Oliver Tree",1,0.004219
"ODESZA,Bettye LaVette",1,0.004219
"Bru-C,Bou",1,0.004219
"venbee,Dan Fable",1,0.004219
"Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,Mike Slap",1,0.004219
"Enderboybeats",1,0.004219
"Leah Kate",1,0.004219
"conner",1,0.004219
"James Hype,Ayak,Dots Per Inch,TS7",1,0.004219
"Madeline The Person",1,0.004219
"Tove Lo",6,0.025316
"niteboi",1,0.004219
"Tom Odell",4,0.016878
"Waypoint",2,0.008439
"Wilkinson,Becky Hill",1,0.004219
"DJ Fresh,Bou,Used",1,0.004219
"Flume,Toro y Moi,High Contrast",1,0.004219
"20syl,Oddisee",1,0.004219
"KVSH,Schillist,Benny Morrell",1,0.004219
"Nia Archives",1,0.004219
"Au/Ra,Culture Shock",1,0.004219
"Nonsens",1,0.004219
"Iceboy Ben",1,0.004219
"Clean Bandit,Luude,A7S",1,0.004219
"Regard,Olly Alexander (Years & Years),Luude",1,0.004219
"Kate Bush",5,0.021097
"Tyler Hubbard",1,0.004219
"Luude,Mattafix",1,0.004219
"Bad Boy Chiller Crew",1,0.004219
"Hermitude,Buddy,BJ The Chicago Kid",1,0.004219
"The Vanns",1,0.004219
"Alice Cooper",1,0.004219
"Metallica",4,0.016878
"Sammy Virji",3,0.012658
"Obskür",1,0.004219
"ArrDee,Kyla",1,0.004219
"Ghostface Playa",1,0.004219
"Tate McRae",57,0.240506
"Fivio Foreign,The Kid LAROI",1,0.004219
"JK-47,DREDUB",1,0.004219
"SICK LEGEND",1,0.004219
"LF SYSTEM",2,0.008439
"Harley D",1,0.004219
"KSI,Tom Grennan",1,0.004219
"The Herd,John Schumann",1,0.004219
"Izzy Bizu",1,0.004219
"Wretch 32",1,0.004219
"Major Lazer,MØ,DJ Snake",2,0.008439
