tracks,occurrence,freqency
"Survival of the Udam",2,0.011976
"Udam Wantari",2,0.011976
"The Flames of Suxli",3,0.017964
"Clash of the Udam",2,0.011976
"The Altar of Suxli",3,0.017964
"Fury of the Great Scar Bear",1,0.005988
"Attack of the Udam",2,0.011976
"Vision of Ice",2,0.011976
"The Wrath of Ull",1,0.005988
"Takkar of the Wenja",2,0.011976
"The Western Ghats",1,0.005988
"Into the Jungle",3,0.017964
"Jungle Camo",1,0.005988
"Hadrian's Wall",1,0.005988
"The Roman Empire",1,0.005988
"Roman Republic",1,0.005988
"Mark Antony",1,0.005988
"The Colosseum",1,0.005988
"Augustus Caesar",1,0.005988
"Roman City",1,0.005988
"The Great Wall",1,0.005988
"3200 Years Ago",2,0.011976
"The Might of Rome",1,0.005988
"Veu que du tout (Ps. 11)",2,0.011976
"Argentum et aurum",2,0.011976
"Basciami mille volte a 5 voci",2,0.011976
"Christus resurgens",2,0.011976
"Missa, In myne zin: Agnus Dei: Agnus I",2,0.011976
"Por Las Sierras De Madrid",2,0.011976
"Come, Heavy Sleep",2,0.011976
"Lachrimae Antiquae",2,0.011976
"In natali Domini (a 4)",2,0.011976
"Nympes de bois",2,0.011976
"Requiem: Agnus Dei",1,0.005988
"Si du malheur",2,0.011976
"Madrigals, Book 1 (Il primo libro di madrigali): Deh, or foss'io col vago della luna",2,0.011976
"Il bianco e dolce cigno: Il bianco e dolce cigno",2,0.011976
"Je me complains piteusement",2,0.011976
"Song of Songs: No. 16 Surge, amica mea, speciosa mea",2,0.011976
"This is the record of John",1,0.005988
"Toccata primi toni, SwWV 286",2,0.011976
"Pavan",2,0.011976
"Missa prolationum, Kyrie: Kyrie eleison I",2,0.011976
"Du tout plongiet/Fors seulement",2,0.011976
"Ma maistresse",2,0.011976
"From Virgin's Womb This Day Did Spring",2,0.011976
"In ecclesiis (a 14), C78",2,0.011976
"L'amour, la mort et la vie",2,0.011976
"Moro, lasso, al mio duolo",2,0.011976
"Lagrime di San Pietro: V. Giovane donna il suo bel volto in specchio",2,0.011976
"Miserere",2,0.011976
"My Ladye Nevels Grownde",2,0.011976
"Ave cujus conceptio",2,0.011976
"Feria Quinta, Tenebrae Responsories for Maundy Thursday: II. Tristis est anima mea",2,0.011976
"Tunes for Archbishop Parker's Psalter: God Grant with Grace",2,0.011976
"Psalmi Davidis poenitentiales: Psalmus Primus Poenitentialis Domine, ne in furore tuo arguas me",2,0.011976
"Suite No. 1 in C Major: II. Spagnoletta",2,0.011976
"De tous bien plein",2,0.011976
"Mass for five voices: V. Agnus Dei",2,0.011976
"Et ecce terrae motus: Kyrie (The Earthquake Mass)",2,0.011976
"Responsories for Maundy Thursday Nocturn 2: I. Amicus meus osculi me tradidit signa",2,0.011976
"In nomine: Rachell’s Weepinge",2,0.011976
"Miserere mei, Deus",2,0.011976
"Un pellegrin uccel",2,0.011976
"Missa Nunca Fue Pena Major: Agnus Dei",2,0.011976
"Lament and Elegy: Death Hath Deprived Me",2,0.011976
"Pseaumes de David, Livre 2: No. 30, Resveillez-vous, chacun fidèle",2,0.011976
"Cruda Amarilli, che col nome ancora",1,0.005988
"Ave maris stella",1,0.005988
"Missa l'homme armé super voces musicales: Agnus Dei",1,0.005988
"Missa Gloria tibi Trinitas: III. Sanctus",1,0.005988
"Missa super mon coeur se recomande: Sanctus",1,0.005988
"Gallyard (Alberti)",1,0.005988
"Pavane",1,0.005988
"Danza / Wascha Mesa",1,0.005988
"Coranto: Alarm - Instrumental",1,0.005988
"Mal Sims",1,0.005988
"Lachrimae pavin",1,0.005988
"Trattado de glosas (arr. for chamber ensemble): Recercada primera sobre el passemezzo antico",1,0.005988
"Mon Pere si sa Marie",1,0.005988
"Basse Dance",1,0.005988
"Welsch tanze [1560s]: No. 1. Lamentanza",1,0.005988
"Greensleeves",2,0.011976
"La Mallassis: Sarabande",1,0.005988
"Paavin Of Albarti (Alberti)",1,0.005988
"Pièces de violes, Livre IV: Gavotte II",1,0.005988
"Suite: Rose Without a Thorn: II. Pastime with good company - Hélas madame",1,0.005988
"Verily, Verily I Say Unto You: New recording",1,0.005988
"Pièces de violes, Livre V: Petit caprice",1,0.005988
"Pavana “O voy” - Juan Román (C. M. Palacio)",1,0.005988
"Danza / Dit Le Burguygnon",1,0.005988
"The Frog Galliard, P 23a",1,0.005988
"Folia: Para Quien Crié Cabellos, 1557 (De Cabezón)",1,0.005988
"La Cavalleria de Nápoles, Con Dos Clarines",1,0.005988
"Follie in G.Sol.Re.Ut",1,0.005988
"Passemezzo for Lute & Bass Viol",1,0.005988
"Septimo tono: Tiento. Glosa sobre el cum sancto",1,0.005988
"Ricercare",1,0.005988
"Calata",1,0.005988
"Recercadas Sobre el Canto llano La Spagna: Recercada Quinta",1,0.005988
"Recercadas Sobre el Canto llano La Spagna: Recercada Sesta",1,0.005988
"Dalecarlian Suite No. 2 for Lute: IV. Vallvisa",1,0.005988
"Dances from Terpsichore: Spagnoletta a 4",1,0.005988
"Italian Renaissance Lute Branle",1,0.005988
"Dansereye (1551): Basse Danse 'Mon Desir' - Reprise 'Le cueur est bon'",1,0.005988
"Sonata for violin and viola",1,0.005988
"Suite in A minor (5e livre): Petit Caprice - légèrement",1,0.005988
"La Magdalena",1,0.005988
"Espagnoletta",1,0.005988
"Pimontoyse - Renaissance Guitar",1,0.005988
"Allemande",1,0.005988
"Une jeune fillette",1,0.005988
"Liber Primus Leviorum Carminum: Galliard d'escosse",1,0.005988
"Sonata 15 a tre",1,0.005988
"The Earl of Derby's Galliard, P. 44",1,0.005988
"Music for The Tempest: II. Galliard",1,0.005988
"Suite Espanol (arr. S. Piha and M. Vishnik): III. Canarios",1,0.005988
"Jay pris amours",1,0.005988
"Forlorne Hope Fancye, P 3",1,0.005988
"Fantasia Udite, ecco le trombe",1,0.005988
"Suite: Rose Without a Thorn: I. It is to me a right great joy",1,0.005988
"Le Gratie d'Amore: Bianfo Fiore",1,0.005988
"La Spagna (Basse Dance)",1,0.005988
"Romanesca o Guadame las vacas",1,0.005988
"Dernière courente de Gautier",1,0.005988
"Marizapalos",1,0.005988
"Spagnolette",1,0.005988
"Divisions on a Theme",1,0.005988
"Prelude and ground à 5",1,0.005988
"Touch Me Lightly",1,0.005988
"Dance (Anonyme)",1,0.005988
"Kani vur djan im",1,0.005988
"Luz y norte musical: Pabanas",1,0.005988
"A la nana",1,0.005988
"Con la Distancia",1,0.005988
"Viderunt omnes... (2-part organum)",1,0.005988
"Salte pitts",1,0.005988
"La Traditore My Fa Morire",1,0.005988
"Life (13) (Hume)",1,0.005988
"Terpsichore (arr. for chamber ensemble): Branle de Montirande",1,0.005988
"Straloch Lute Book: The Canaries",1,0.005988
"Ruggiero (Quinta Pars IX)",1,0.005988
"Lawes: Consort Set No. 2 for 5 Viols in A Minor, VdGS 71-73: II. Fantazy",1,0.005988
"Fantasy No. 9",1,0.005988
"Jenkins, John: Fantasy No. 5 for 4 Viols in F Major",1,0.005988
"Consort No. 9",1,0.005988
"IV. - Galliard: Ecce Quam Bonum (Holborne)",1,0.005988
"Scaramella",1,0.005988
"Chiacona per la lettera B",1,0.005988
"Lute Partita in E Major, BWV 1006a: I. Preludio",1,0.005988
"Nocturnal - Fortune my foe",1,0.005988
"Galliard (Elizabethan Lute)",1,0.005988
"Ricercar (69)",1,0.005988
"Quam pulchra es, JD 44",1,0.005988
"Suite in D Minor: I.Prelude",1,0.005988
"Suite in D Minor: IV.Canaries",1,0.005988
"Sonata di Chittarra, e Violino, con il suo Basso Continuo",1,0.005988
"Romance de Abindarraéz y Jarifa",1,0.005988
"Variations on a Renaissance Theme",1,0.005988
"Le forze d'Hercole (Viola da gamba & Ensemble)",1,0.005988
"Cabezón: Diferencias sobre El Canto del caballero",1,0.005988
"Mistress Winter’s Jump",1,0.005988
"Three Renaissance Pieces for Brass and Organ: Intrada",1,0.005988
"Ballo detto Il Conte Orlando - Saltarello",1,0.005988
"Trotto / Saltarello - Medley",1,0.005988
"Fantasia in C Minor: Fantasy in C Minor",1,0.005988
"Thomas Robinson: Lantero, The Spanish Pavin, Robin Is To The Greenwood Gone",1,0.005988
"Recercadas Sobre Tenores: Recardada Primera Sobre el Passamezzo Antiguo",1,0.005988
"Hoboken Brawl - From Love's Labour's Lost",1,0.005988
"Auxce bon youre delabonestren",1,0.005988
"Phaeton: Acte II, Chaconne",1,0.005988
"Bach, JS: Guitar Suite in E Major, BWV 1006a: III. Gavotte en rondeau",1,0.005988
"Viola da Gamba Sonata in D Major, BWV 1028: I. Adagio",1,0.005988
"Folia: Rodrigo Martinez, 1490 - Improvisations D'Après Le Villancico Du CMP (Anonyme)",1,0.005988
"Gabrieli, G: Sacrae symphoniae, Liber I: No. 33, Sonata pian e forte alla quarta bassa, C. 175",1,0.005988
"Prelude",4,0.023952
"Il me suffit",1,0.005988
"La belle homicide in A Minor",1,0.005988
"A Sombra De Mis Cabellos",1,0.005988
"Danseryes: Schafertanz Ohne fels",1,0.005988
"Livre de guitarre dédié au Roy, Suite No. 1 en La Mineur: IV. Sarabande",1,0.005988
"Diferencias sobre 'La Dama le demanda'",1,0.005988
"Green Garters",1,0.005988
"Short Allmain",1,0.005988
"Almaine, VdGS 511",1,0.005988
"Pietro Foscarini: Baletto detto l'Imperiale",1,0.005988
"Danza Alta",1,0.005988
"Piva Amoroso",1,0.005988
"Pass'e mezzo antico con il suo saltarello",1,0.005988
"Wie möcht ich fröhlich werden",1,0.005988
"The Indian Queen, Z. 630 : Overture",1,0.005988
"Torelli: Trumpet Concerto in D Major, G. 28 Estienne Roger: I. Allegro",1,0.005988
"Rostiboli gioioso",1,0.005988
"Tres sobre el canto Ilano de La alta",1,0.005988
"In tua memoria",1,0.005988
"Música Religiosa (Vol. I), IX. Cum Autem Venissem (4 V.) CM 120: Amen (Anónimo / Himno Procesional)",1,0.005988
"Anthony Holborne (d. 1602): The Fairy Rownde, A Paven, Galliard To The Paven Before, Walsingham, Muy Linda",1,0.005988
"English Medieval Song Fantasy",1,0.005988
"Danza Del Hacha (Instr.) (Anónimo, Improv.)",1,0.005988
"Romanesca (Recercada VII)",1,0.005988
"Trattado de glosas: Recercada No. 4, La gamba",1,0.005988
"Never love thee more",1,0.005988
"Alamaine: Alamaine",1,0.005988
"Sonata VIII in D Minor",1,0.005988
"Cello Sonata No. 2 in C Major: II. Allegro",1,0.005988
"Les Cantiques de Salomon: I. Sinfonia Grave",1,0.005988
"Drewries accordes [England's Golden Age]",1,0.005988
"Galliard to the Flat Pavan",1,0.005988
"Improvisació arpa",1,0.005988
"Passemeze",1,0.005988
"Wol auff, gesell",1,0.005988
"Mon per ma donne mari (Bransle)",1,0.005988
"Bianco fiore - Cesare Negri",1,0.005988
"Dance Of The Washerwomen",1,0.005988
"Ave mater o Maria",1,0.005988
"Un Niño Nos Es Nacido (Villancico)",1,0.005988
"Prelude and Voluntary",1,0.005988
"Nun komm der Heiden Heiland",1,0.005988
"Die lustelycke meg (Phalese)",1,0.005988
"Basse dance :La Roque: (Attaingnant)",1,0.005988
"Rubum quem: Rubum quem",1,0.005988
"Congaudentes Iubilemus",1,0.005988
"Veni redemptor gentium",1,0.005988
"Der kuninc Rodolp [King Rudolph]",1,0.005988
"My Lady Carey",1,0.005988
"Sonata a 4 No. 2",1,0.005988
"Una Pavana (II)",1,0.005988
"Je Veulx Laysser Melancolie de Ricaforte",1,0.005988
"Il primo libro d'Intavolatura di Liuto: Corrente",1,0.005988
"Tout par compas suy composes (arr. C. Young for chamber ensemble)",1,0.005988
"Prelude in D Major: The Division-Violist: Prelude",1,0.005988
"Passacalles (Arr. for Guitar by Nigel North)",1,0.005988
"French Renaissance Lute Branle",1,0.005988
"Fortuna for Renaissance Lute From Netherlands",1,0.005988
"Spanish Renaissance Lute Gagliarde",1,0.005988
"First of Four Spanish Renaissance Richerkars",1,0.005988
"Second of Four Spanish Renaissance Richerkars",1,0.005988
"Third of Four Spanish Renaissance Richerkars",1,0.005988
"Fourth of Four Spanish Renaissance Richerkars",1,0.005988
"Seventeen Century English Lute First Dance",1,0.005988
"Alemanda a From Seventeen Century England",1,0.005988
"Alemanda B From Seventeen Century England",1,0.005988
"Alemanda C From Seventeen Century England",1,0.005988
"Prelude for Lute",1,0.005988
"Alemanda (Anonim) for Sixteen Century Lute",1,0.005988
"Fifteen Century Lute Alemanda (Anonim Phalese)",1,0.005988
"Allemanda a for Lute",1,0.005988
"Alemanda B for Lute",1,0.005988
"Allemanda for Renaissance Lute",1,0.005988
"Alemanda for Lute",1,0.005988
"Italian Renaissance Altarello for Lute",1,0.005988
"Branle for Renaissance Lute",1,0.005988
"Canaries",2,0.011976
"A New Scots Measure",1,0.005988
"In a Garden so Green",1,0.005988
"A Scots Tune",1,0.005988
"The Scottish Huntsup",1,0.005988
"Ane Scottis Dance",1,0.005988
"The Flowers of the Forest",1,0.005988
"Fy Gar Rub Her O'er Wi' Strae",1,0.005988
"Joy to the Person",1,0.005988
"The Last Time I Came Over the Moor",1,0.005988
"Mal Symes",1,0.005988
"The Old Man",1,0.005988
"Ostende",1,0.005988
"Rowallan Alman",1,0.005988
"Whip My Taudie",1,0.005988
"The Gypsies Lilt",2,0.011976
"Wo Betyd Thy Wearie Bodie",1,0.005988
"I Never Knew I Loved Thee",1,0.005988
"Volt",1,0.005988
"Branle de poictou",1,0.005988
"It Is a Wonder to See",1,0.005988
"Andreas Christi Sancte Andrea (Cristobal de Morales)",1,0.005988
"Quanti Mercenarii (Cristobal de Morales)",1,0.005988
"Conde Claros (Enriguez de Valderrabano)",1,0.005988
"La Primera parte de la Credo (Missa Beata Virgine) (Josquin dez Prez)",1,0.005988
"Cum Spiritu (Missa Beata Virgine) (Cristobal de Morales)",1,0.005988
"Pater Noster (Adriano Willaert)",1,0.005988
"Payne Trabel (Jean Mouton)",1,0.005988
"Cancion de sibivit or suis-je bien (Adriano Willaert)",1,0.005988
"Obsecro te Domina (Josquin dez Prez)",1,0.005988
"Contrapunto sobre el tenor de la baxa (Enriguez de Valderrabano)",1,0.005988
"Inviolata (Josquin dez Prez)",1,0.005988
"O benigna (3rd pars) (Josquin dez Prez)",1,0.005988
"Jubilate Deo (Cristobal de Morales)",1,0.005988
"Assiste parata (Nicolas Gombert)",1,0.005988
"Et in spiritum sanctum (Missa Mille Regrets) (Cristobal de Morales)",1,0.005988
"Petite Camusete (Adriano Willaert)",1,0.005988
"Suite in C Major-1 Prelude-Johann Gottfried Conradi",1,0.005988
"Suite in C Major-2 Allemande-Johann Gottfried Conradi",1,0.005988
"Suite in C Major-3 Courante-Johann Gottfried Conradi",1,0.005988
"Suite in C Major-4 Menuet-Johann Gottfried Conradi",1,0.005988
"Suite in C Major-5 Gigue-Johann Gottfried Conradi",1,0.005988
"Phantasia in F-David Kellner",1,0.005988
"Prelude in D MInor-Johann Gottfried Conradi",1,0.005988
"Courante in D MInor-Johann Gottfried Conradi",1,0.005988
"Pieces in D Major-Phantasia-David Kellner",1,0.005988
"Pieces in D Major-Campanella-David Kellner",1,0.005988
"Pieces in D Major-Aria-David Kellner",1,0.005988
"Pieces in D Major-Courante-David Kellner",1,0.005988
"Pieces in D Major-Sarabanda Double-David Kellner",1,0.005988
"Pieces in D Major-Gavotte-David KEllner",1,0.005988
"Pieces in D Major-Giga-David Kellner",1,0.005988
"Suite in A Major-1 Prelude-Johann Gottfried Conradi",1,0.005988
"Suite in A Major-2 Allemande-Johann Gottfried Conradi",1,0.005988
"Suite in A Major-3 Courante-Johann Gottfried Conradi",1,0.005988
"Suite in A Major-4 Menuet Menuet Alternativ-Johann Gottfried Conradi",1,0.005988
"Suite in A Major-5 Roundeau-Johann Gottfried Conradi",1,0.005988
"Suite in A Major-6 Gigue-Johann Gottfried Conradi",1,0.005988
"Prelude (Phalese)",1,0.005988
"Basse dance :La Magdalena: -Recoupe - Tourdion (Attaingnant)",1,0.005988
"Fortune Laisse (Attaingnant)",1,0.005988
"Il me souffit (Sermisy)",2,0.011976
"La tirantine (Le Roy)",1,0.005988
"Languir mi fault (Sermisy)",1,0.005988
"Guillarde milanoise (Morlaye)",1,0.005988
"Sans Liberte (Morlaye)",1,0.005988
"Haulberroys (Attaignant)",1,0.005988
"Aupres de vous (Sermisy)",1,0.005988
"Fantasia XVIII (de Rippe)",1,0.005988
"Branle Gay (Attaignant)",1,0.005988
"Ick seg adieu (Phalese)",1,0.005988
"Branle Gay :C'est mon amy: (Attaignant)",1,0.005988
"Grace et vertue (Roquelay)",1,0.005988
"Branle Poictou (Attaignant)",2,0.011976
"Trio (Belin)",1,0.005988
"Allemande (Le Roy)",1,0.005988
"C'est une departie (Sermisy)",1,0.005988
"Peysen ende trueren (Phalese)",1,0.005988
"Branle Poictou (Attaingnant)",2,0.011976
"Quam pulchra es (Mouton)",1,0.005988
"Petite Fantasie dessus l'accord du Lute (Le Roy)",1,0.005988
"Premier Branle de Bourgogne (Le Roy)",1,0.005988
"Sixiesme Branle de Bourgogne (Le Roy)",1,0.005988
"Amy helas (Phalese)",1,0.005988
"Mill Regretz (Josquin)",1,0.005988
"Haulberroys (Attaingnant)",1,0.005988
"Duel double duel (Lupi)",1,0.005988
"The Fowerth Branle of Malte (Le Roy)",1,0.005988
"Chaconne in G Major",1,0.005988
"Pieces in A Minor: I. Courante l'admirable",1,0.005988
"Pieces in A Minor: II. Courante",1,0.005988
"Pieces in A Minor: III. Sarabande, la Royale",1,0.005988
"Pieces in A Minor: IV. Canaries, Ou Gigue du Roy",1,0.005988
"Suite in C Minor: I. Allemande",1,0.005988
"Suite in C Minor: II. Courante",1,0.005988
"Suite in C Minor: III. Sarabande",1,0.005988
"Suite in C Minor: IV. Gigue",1,0.005988
"Suite in C Minor: V. Menuet",1,0.005988
"Pieces in D Minor and A Minor: I. Courante l'imortelle",1,0.005988
"Pieces in D Minor and A Minor: II. Courante",1,0.005988
"Pieces in D Minor and A Minor: III. L'adieu courante",1,0.005988
"Pieces in D Minor and A Minor: IV. Sarabande",1,0.005988
"Pieces in D Minor and A Minor: V. Allemande Tombeau de l'enclos",1,0.005988
"Pieces in D Minor and A Minor: VI. Canaries",1,0.005988
"Chaconne (Sarabande)",1,0.005988
"Fantasia 1",1,0.005988
"Fantasia 2",1,0.005988
"Fantasia 3",1,0.005988
"Fantasia 4",1,0.005988
"Fantasia 5",1,0.005988
"Fantasia 6",1,0.005988
"Fantasia 7",1,0.005988
"Fantasia 8",1,0.005988
"Fantasia 9",1,0.005988
"Fantasia 10",1,0.005988
"Fantasia 11",1,0.005988
"Fantasia 12",1,0.005988
"Calleno",1,0.005988
"The Owld Man",1,0.005988
"The Bagpipes",1,0.005988
"A Hornepippe",1,0.005988
"The Motlye",1,0.005988
"Buffons",1,0.005988
"Sellingers Round",1,0.005988
"O What it is to Love",1,0.005988
"The Blacksmith",1,0.005988
"The Hunt's Up",1,0.005988
"Robin Reddocke",1,0.005988
"Robin Hoode",2,0.011976
"Larouse",1,0.005988
"All Floures in Brome",1,0.005988
"Bella Gioiosa",1,0.005988
"The Hay",1,0.005988
"Baloo",1,0.005988
"I Am my Lordship's Grees (Man)",1,0.005988
"Passe Velours",1,0.005988
"La Rocha el Fuso",1,0.005988
"Il Conto d'Orco",1,0.005988
"La Tirantine",1,0.005988
"Passamezzo d'Italie",1,0.005988
"Passamezzo",1,0.005988
"Quadro Pavin Galliard",1,0.005988
"Rogero",1,0.005988
"The Division of Rogero Before",1,0.005988
"Trenchmore",2,0.011976
"(Trenchmore)",1,0.005988
"Wilsons Wile",1,0.005988
"El Bataino",1,0.005988
"La Conciera",1,0.005988
"Lightlie Love Ladies",1,0.005988
"The Spanish Pavin",1,0.005988
"The Earle of Darbyes Caraunta",1,0.005988
"Passa Mesure Galiarde",1,0.005988
"Blame not my Lute",1,0.005988
"The Paduane",1,0.005988
"Tiente Alora",1,0.005988
"Fortune",1,0.005988
"Tu Anderai col Bocchalon",1,0.005988
"La Devota del Cormio",1,0.005988
"La Castalda",1,0.005988
"La Lonbarda",1,0.005988
"Tantarra Chomartello",1,0.005988
"Pauls Galiarde",1,0.005988
"Canson Englesa (Lusty Gallant)",1,0.005988
"The Hunte ys uppe",1,0.005988
"Grene Sleves",1,0.005988
"Bertonicha",1,0.005988
"A Galiard",1,0.005988
"The Passe A Mesures Pavion",1,0.005988
"Will Ye Goe Walke the Woodes So Wilde",1,0.005988
"Passameze",1,0.005988
"The Passemeze Pavin",1,0.005988
"La Bressanina",1,0.005988
"Lost is my Lyberty",1,0.005988
"A Toy for Monica Bishop",1,0.005988
"Praeludium: One",1,0.005988
"3 Branles a corde avallee",1,0.005988
"Fantasia: One",1,0.005988
"Allemande: One",1,0.005988
"Courante",1,0.005988
"Galliarda: One",1,0.005988
"Praeludium: Two",1,0.005988
"Fantasia: Two",1,0.005988
"Galliarda: Two",1,0.005988
"Fantasia: Three",1,0.005988
"Preambel",1,0.005988
"3 Voltes",1,0.005988
"Allemande: Two",1,0.005988
"Branle",1,0.005988
"Sully's Jig / The Old Copperplate / Pretty Girls of Mayo",1,0.005988
"Return to Kintail / Calliope House / The Humors of Tulla",1,0.005988
"S Ar Maidin Moch Is Mé / Austin Tierney's",1,0.005988
"Celtic Air: The Willow Tree",1,0.005988
"The Bucks of Oranmore / Tansey's Favorite / Barr Na Cuille",1,0.005988
"Deireadh Fomhair / Her Golden Hair",1,0.005988
"Celtic Air: Cairn Water",1,0.005988
"The Slip Jig Set",1,0.005988
"Celtic Air: Mairi Bhan Og",1,0.005988
"Lament: Journey's End",1,0.005988
"I Cannot keepe my wyfe at howme",1,0.005988
"Up tails all",1,0.005988
"The Spanish Pavane",1,0.005988
"John com Kisse me now",1,0.005988
"Chromatica Pavana",1,0.005988
"Galliard",2,0.011976
"Sueit smyling Katie loves me",1,0.005988
"Put on your sark on Monenday",1,0.005988
"Buckinghames branle",1,0.005988
"The Laydie Louthians lilte",1,0.005988
"La Volta",1,0.005988
"Wolsey's Wilde",1,0.005988
"Pavana Bray (set by Francis Cutting)",1,0.005988
"Galiarda",1,0.005988
"Will yow walke the woods soe wylde",1,0.005988
"My lord willoughbies welcom home",1,0.005988
"Pavin",1,0.005988
"Lusty Gallant",1,0.005988
"[A Ground]",1,0.005988
"Home again, market is done",1,0.005988
"Mall Symes",1,0.005988
"Sonata No. 2 in D Minor: II. Ciaconna. Allegro",1,0.005988
"Cantiga 35: O que a Santa Maria (arr. J. Ferrero for chamber ensemble)",1,0.005988
"Ricercare in D Minor",1,0.005988
